16
15
32
29
58
46
34
12
4
54
48
2
31
9
60
46
41
29
34
19
4
33
40
54
8
1
7
66
68
5
45
18
9
73
48
30
40
32
9
13
42
22
64
11
2
43
44
50
22
38
33
25
32
2
4
45
40
59
3
6
28
50
63
1
40
6
19
84
46
41
9
7
47
47
18
25
47
13
48
2
42
1
57
6
49
8
42
45
17
4
4
5
120
1
14
6
57
72
17
5
23
46
59
4
1
29
66
50
48
18
32
9
43
2
17
21
60
50
3
7
44
24
72
32
27
7
28
56
2
6
31
57
54
48
3
45
43
11
4
46
22
31
47
28
5
2
17
98
5
10
49
15
71
4
1
13
16
116
36
42
1
2
69
44
6
32
1
67
3
36
10
39
62
34
16
1
30
69
40
13
2
49
46
49
1
38
4
58
13
17
1
50
69
19
49
2
30
50
25
19
45
1
60
45
45
7
44
9
49
48
3
37
13
27
3
6
64
50
1
24
2
33
90
28
22
16
21
63
4
29
36
4
77
28
1
16
46
59
41
7
6
1
95
12
44
12
31
51
34
17
25
45
29
4
49
31
15
51
1
44
22
3
80
14
3
19
61
53
17
9
1
1
122
32
32
36
34
16
36
47
42
25
23
13
24
34
56
1
1
45
8
95
48
46
34
22
30
3
47
3
67
1
14
5
46
84
9
34
18
23
66
23
1
8
61
57
4
1
40
43
62
11
17
5
22
95
9
14
48
3
76
8
6
35
51
50
3
47
5
5
90
8
2
48
10
82
7
48
2
44
49
5
41
19
5
80
1
3
6
50
90
48
5
6
40
51
14
13
1
62
60
5
2
32
18
93
48
9
16
1
76
5
48
13
30
54
45
20
2
35
48
48
2
11
44
45
17
18
47
3
65
1
23
8
36
82
19
40
36
38
17
25
5
44
8
68
8
41
28
10
63
35
43
10
45
17
3
41
11
39
56
1
3
1
90
55
34
10
40
1
65
11
46
29
4
60
7
3
13
74
53
37
13
4
3
93
47
3
4
1
95
8
42
29
11
60
24
1
47
23
55
5
48
5
7
85
13
40
12
1
84
12
47
29
22
40
6
9
16
1
118
4
4
11
58
73
46
2
38
9
55
1
15
37
16
81
12
1
6
52
79
34
4
7
53
52
43
43
46
18
4
1
1
81
63
16
5
48
25
56
5
1
1
11
132
41
23
1
10
75
13
1
11
50
75
40
29
29
5
47
37
14
2
1
96
1
6
6
72
65
45
18
42
45
14
48
35
2
51
2
48
45
43
12
21
36
25
34
34
19
49
2
7
73
48
35
10
47
10
41
11
6
14
78
11
45
5
8
81
14
19
13
1
103
49
4
7
17
73
36
4
48
2
60
1
34
16
20
79
46
48
2
2
52
49
36
15
1
49
17
35
1
5
92
37
13
45
32
23
4
46
48
19
33
2
7
22
68
51
24
4
5
41
76
33
36
2
49
30
1
49
17
11
72
8
6
41
10
85
4
3
46
45
52
48
21
27
37
17
5
46
47
46
6
48
9
14
21
58
34
11
37
2
66
4
13
4
4
125
49
46
3
47
5
37
41
15
46
11
48
2
25
4
71
49
20
13
37
31
34
17
41
5
53
11
37
21
38
43
49
11
2
40
48
5
1
39
41
64
4
33
37
26
50
30
27
34
37
22
49
1
6
45
49
13
3
3
58
73
15
28
10
21
76
2
22
5
71
50
47
49
1
3
50
34
29
7
2
78
9
22
45
43
31
15
26
26
33
50
48
9
1
36
56
48
6
36
23
37
32
8
4
45
61
9
4
7
68
62
2
1
40
37
70
4
1
11
39
95
48
2
6
3
91
6
9
1
60
74
13
5
12
67
53
41
3
21
5
80
48
7
2
40
53
19
1
47
9
74
29
37
3
2
79
22
43
22
1
62
5
48
1
4
92
3
4
41
47
55
6
2
2
25
115
46
14
1
49
40
33
49
2
21
45
4
45
11
24
66
7
41
10
4
88
25
45
25
2
53
33
1
11
39
66
14
25
39
48
24
1
1
1
51
96
46
10
1
32
61
36
2
45
5
62
5
45
6
5
89
25
6
9
48
62
24
12
28
26
60
14
32
22
17
65
4
24
22
20
80
28
18
47
4
53
42
1
28
29
50
15
32
1
46
56
41
10
17
43
39
16
48
12
34
40
35
31
13
21
50
1
3
49
9
88
5
11
10
57
67
34
16
46
1
53
33
33
38
46
1
4
15
1
129
34
27
7
22
60
9
13
4
59
65
21
7
49
3
70
11
44
14
37
44
9
4
18
69
50
1
45
6
5
93
42
4
13
23
68
15
18
48
6
63
37
47
16
33
17
38
42
16
43
11
46
16
37
48
3
12
2
49
19
68
28
2
11
48
61
34
8
4
46
58
49
41
38
22
41
5
1
1
102
1
47
8
35
59
16
49
25
3
57
3
2
41
46
58
5
4
15
54
72
4
2
32
47
65
25
36
14
38
37
42
11
6
49
42
5
48
3
4
90
4
2
31
54
59
48
13
6
33
50
15
22
3
2
108
4
11
1
83
51
28
22
5
19
76
5
7
49
16
73
3
5
1
86
55
19
20
23
5
83
11
20
16
47
56
16
34
7
1
92
3
11
35
15
86
1
1
5
24
119
49
2
44
29
26
1
49
8
1
91
32
40
1
2
75
17
20
30
7
76
9
41
30
48
22
7
5
36
7
95
3
10
21
36
80
11
1
47
31
60
1
2
3
47
97
37
41
9
5
58
5
38
18
4
85
9
6
9
71
55
