0.4005	-1.4344	1.9107	0.5261	0.1243	0.7225	0.0976	-0.5564	-1.7859	0.9709	-0.2688	2.7137	-0.737	0.3219	-0.152	0.3448	-0.889	3.1342	-1	-0.3771	-0.6439	-0.4941	0.1375	-0.3585	1.3674	0.1635	0.9635	1.8237	0.84	-0.2688	-0.3585	-0.1203	-0.7131	-0.1681	0.189	0.4542	-0.9434	-0.4344	0.3561	-1.2863	-0.3585	1.1635	-0.4941	0.3896	2.319	-0.4344	0.8319	0.8237	-0.737	-0.415	0.0286	-0.0291	-0.2345	-0.3585	-0.454	-0.3585	-0.074	0.263	1.2016	1.9598	0.0286	-0.2009	-0.0589	1.5558	0.5753	3.2403	-0.1681	-0.3959	-1.6439	3.5323	-0.6439	-0.2863	-0.0893	-0.454	0.2265	0.6041	-0.4941	3.1276	0.1763	0.4854	0.2869	-0.0893	0.546	-0.304	0.5656	-0.0893	-0.737	-0.7859	-0.3959	4.3132	-1.1844	0.189	2	0.4751	-0.737	-0.5146	-0.5564	-0.2515	-0.6439	-0.4739	-0.1047	0.3561	-0.152	-0.4344	-0.3771	-0.1361	-0.415	-0.3959	-0.5353	0.3103	-0.811	-0.6897	-0.1844	-0.7131	-0.0145	-0.415	0.1243	1.5361	0.433	-0.1361	-0.3219	1.8836	0.1506	0.0286	0.5059	0.189	0.0286	0.696	0.3674	0.0286	1.696	1.257	-0.2176	-0.304	-0.3585	1.6415	-0.304	1.1763	0.263	-0.415	-0.1844	-0.2688	-0.7859	0.1763	0.585	0.856	0.4222	-1.0893	-0.2515	-0.1047	-0.1844	-0.2515	2.4141	-0.454	1.84	0.433	0.5059	1.3951	-0.1203	1.1177	-1.2863	-0.889	0.0704	7.7977	0.189	0.2388	0.546	-0.0145	-0.074	-0.7859	0.0286	-0.7612	-0.6439	-0.2009	0.9184	0.6508	-0.6439	-0.415	-0.6897	-0.1047	1.5753	-0.3585	-0.6215	0.6508	0.3334	0.3561	-0.6897	-0.1844	-0.2688	1.7049	-0.6897	0.3896	0.6229	-0.5778	-0.152	0.0841	0.4751	0.9336	-0.3959	0.251	-0.5778	0.1506	-0.454	0.0704	-0.4941	0.3896	-0.3219	-0.1203	-0.2009	-0.5146	-0.4739	-0.2688	1.5059	-0.0291	1.511	1.7527	0.2016	-0.6897	0.2016	-0.6215	0.926	2.0704	-0.4344	-0.2863	0.3561	-0.1361	-0.5564	0.546	2.2449	1.1635	0.7908	0.275	0.0704	1.6462	0.0566	1.157	-0.6666	0.6871	-0.1203	-0.5353	0.848	0.5945	-0.6215	0.757	1.1763	-0.4739	-0.1844	0.6781	0.2141	0.275	-0.5995	-0.2176	-0.1361	0.2141	0.0841	-0.0291	-0.5995	-0.1681	-0.1047	-0.415	-0.2345	0.111	-0.4344	1.4114	-0.304	-0.2345	0.0426	-0.415	-0.454	-0.3771	-0.3959	-0.3585	-0.3585	0.0704	1.144	1.5656	-0.1203	0.0144	-0.6215	1.9486	0.433	-0.1047	-0.6439	0.8875	-0.5353	0.2987	0.5753	-0.0589	-0.3585	1.3391	0.3785	3.7355	0.8797	-1.889	1.3785	-0.9714	2.6229	2.8278	1.9523	1	1.7613	5.5521	2.4621	0.5753	2.7866	3.0548	1.4542	3.3349	5.2403	1.1506	1.144	2.729	0.111	4.811	1.0976	0.7655	2.7071	2.4195	1.9107	2.1859	2.6622	2.4222	2.4542	3.101	1.0286	-0.3585	2.0635	2.384	2.7803	-0.1681	0.2016	1.269	1.9745	3.126	0.1763	2.0072	1.3674	0.0841	3.157	2.0144	1.5705	2.1473	0.3334	-1.889	2.0179	0.696	3.3391	-1.4344	-0.5564	2.7334	2.8053	-0.304	2.7049	3.3757	0.3103	0.6415	-2.737	0.585	3.0959	0.0704	0.6229	0.4005	-0.8365	-1.3585	1.7949	1.0976	0.189	1.1953	0.9107	0.0144	-0.7859	-0.3771	0.1635	0.8875	0.111	2.3045	-0.7612	0.0841	0.9561	0.3219	0.1763	1.4276	-0.9434	0.546	1.3103	3.4995	1.8197	-0.6666	6.7334	1.7137	1.3896	3.2854	2.3868	2.2141	1.0976	2.0356	0.3896	2.2172	2.8339	3.5435	2.5185	0.9782	-0.811	2.1795	-0.454	2.6182	2.9873	2.585	1.4803	1.4114	4.0188	-1.0291	0.3103	1.7485	-4.3219	3.0233	-0.811	0.251	0.433	2.275	1.5801	-0.5778	2.06	-0.074	1.0841	0.5261	-2.2515	0.1375	1.5558	2.1243	0.3561	-2.737	-1.152	1.2016	0.8953	-0.415	1.3448	-0.1047	-0.5564	0.3561	-1.0893	-0.1361	0.3334	1.0496	-0.454	-0.4739	-1.889	-0.5146	-0.5146	2.8074	0.1635	2.4383	1.9891	1.2265	2.3533	4.0488	0.9928	2.8758	1.1243	-2.0589	-0.9434	2.254	0.4005	-4.3219	2.5336	3.2388	1.0566	3.0548	0.1243	0.2869	0	0.3334	0.3674	0.1635	0.84	-0.2009	-0.2176	0.263	-0.5995	0.9486	0.2869	0.1635	-1	0	-0.0291	0.275	-0.737	-0.5146	0.263	-1.5146	-0.4344	-0.9434	-0.2688	0.1243	0.275	-1.0291	-2.5564	0.1243	-2.1203	-0.3771	-0.5146	0.0976	1.0356	1.6645	-0.7131	-0.2515	-0.415	-0.6897	0.433	-1.2515	-1.889	0.2016	-0.7131	2.111	-1.3219	1.0841	1.4906	0.9928	0.4647	-1.152	2.373	-0.2345	-2.3959	-0.811	1.3505	0.2265	1.7991	-1.8365	-3.6439	1.0356	1.4957	0.5656	0.0566	-2.5564	-2.8365	-1.4739	2.2957	0.4854	1.7225	-0.9434	-0.737	0.2141	-0.9434	-0.5353	-0.811	-0.9434	-1.0893	-0.1047	-0.3219	0.0286	0.9928	-0.2176	1.4436	0.0286	-0.3401	-0.2176	0.1375	-0.4739	-0.152	-0.3771	-0.1844	0.251	0.8953	-1.0893	-0.454	0.6229	-0.1361	-0.5995	-0.5778	-0.737	0.0704	-0.2009	-0.7131	-0.5146	-0.3401	-0.5146	-0.5564	-0.4739	0.848	-0.0589	-0.2515	0.0841	-0.2863	0.0704	-2.4739	-1.9434	4.2196	1.373	1.8639	-2.6439	-0.1681	-1.3959	0.0426	-1.0589	-1.152	-0.4739	-0.5146	-0.3219	0.0426	-0.415	-0.2176	-0.4344	-0.3401	0.3896	0.275	-0.454	-0.3771	0.4647	0.1635	-0.5995	-0.5353	-1.0893	-0.3959	-0.2009	-0.2345	-0.2688	-0.889	-0.3959	-0.1047	-0.1361	-0.2009	-0.2688	-0.415	-0.9714	-0.4941	-0.1203	-0.3959	-0.152	-2.9434	-0.1681	2.359	0.0426	0	0.1243	-0.6897	-0.3771	-0.454	0.1375	1.0496	0.4222	0.1243	-0.454	-0.3401	-0.304	1.1827	-0.304	0.2987	-0.415	-0.5778	-0.2863	0.1763	-0.2688	0.6599	-0.304	0.0426	-0.5353	-0.8365	-0.1681	-0.074	-0.5995	-0.4344	0.1763	0.3785	-0.6666	-0.1361	0.3448	-0.6897	-0.1361	0.7049	-0.152	-0.0291	0.0566	0.1763	-0.2688	0.3448	-0.2009	0.263	0.6508	-0.074	0.7908	-0.6215	-0.2515	-0.3771	0.7824	-0.5995	-0.5995	0.5656	-0.415	0.0286	-0.2176	0.4957	-0.2009	1.0072	0.4854	-0.0893	0.5059	-0.4941	0.3448	0.6135	-1.2515	0.1375	0.0286	-0.5564	-0.5146	0.2265	0.3674	-0.3585	0.2016	-0.0589	-0.9434	0.3896	-0.3585	0.0144	-0.1047	-0.1361	-0.7612	0.4751	0.7137	0.1243	-0.2688	-1	-0.415	0.3448	-0.7859	-0.454	0.84	-0.1361	0.7824	0.0841	1.7181	-0.0589	-0.454	0.4114	0.1243	0.2987	-0.3959	1.7442	0.0286	0.2265	-0.1203	0.2987	-0.1203	0.2016	-1.2863	-2.1203	0.4005	1.0704	-0.3585	0.1506	-0.4941	0.0704	-0.2688	0.0286	0.0286	-0.152	0	0.3561	0.0286	-0.074	0.0426	0.7312	-0.0439	0.0704	0.0426	0.189	0.0566	0.5059	-0.152	-0.1681	-0.4344	-0.1681	0.5656	0.0704	-0.1203	-0.2863	0.8074	1.0496	-0.4739	2.1985	0.3448	-0.5146	0.1243	-0.7612	-0.454	-0.8365	0.0566	-2.1844	-0.3771	-0.6897	0.6135	-0.454	-0.4941	-0.2863	-0.2863	-0.3585	0.1506	0.0144	-0.3401	-0.5564	0.5753	-0.3585	0.9635	-0.4344	-0.6439	0.546	-0.3771	0.6781	-0.5778	-0.3219	-0.3771	-0.304	-0.1203	-0.2688	0.0841	-0.1361	-0.1203	-0.0589	0.189	-0.3771	-0.415	-0.5778	-0.2688	-0.5564	-0.1361	-0.3771	-0.2345	-0.3585	0.2141	0.1243	-0.0439	-0.2345	-0.5778	0.111	0.1375	-0.5353	0.275	-0.0439	-0.3219	-0.4344	0.4751	1.111	0.1506	-0.5778	-0.4941	0.3103	-0.5995	0.1506	-0.5146	-0.3219	0.0426	0.0841	0.5261	0.2141	-0.3585	0.1375	-0.5564	-0.2863	-0.4941	-0.415	0.4647	-0.1361	0.1375	0.0841	0.3561	-1	-0.2176	0.0426	-0.2345	0.2869	0.0704	-0.1361	-0.1047	0.4005	0.0286	0.4957	-0.8625	-0.0291	-0.2345	0.2016	-0.074	-0.1361	-0.1203	-0.3585	0.3334	1.2016	0.4542	-0.2009	-0.4941	0.1506	-0.4344	0.2016	0.1635	-0.304	-0.6439	-0.074	0.3103	0.6415	-0.2863	0.3219	0.3561	0.7225	0.5059	-0.4344	-0.454	-0.5146	-1.3959	-0.415	0.0286	-0.0589	0	-0.5146	-0.1203	-0.454	-0.152	-0.415	1.3951	-0.2176	-0.3585	-0.2688	0.3219	-0.2345	0.111	-0.2688	-0.0589	0.0704	-0.2009	-0.2688	-0.415	0.0841	0.4854	-0.3401	0	-0.2009	0.3785	-0.1203	0.1763	-0.3771	-0.6215	0.3103	-0.6439	-0.2176	-0.5778	-0.1681	-0.0145	-0.3401	0.3561	-0.3219	-0.3219	0.0976	-0.2345	0.263	-0.2863	-0.074	-0.4941	0.7312	0.0286	-0.1203	0.275	-0.152	-0.5778	0.2987	1.4114	-0.2345	-0.2176	0.0566	-0.6897	0.2016	-0.3585	0.3674	-0.4739	-0.2515	-0.5778	-0.1681	0.1763	-0.074	0.0144	-0.1681	-0.2515	0.3219	-0.0893	-0.2688	-0.1361	-0.7612	-0.5564	-0.1681	0.2016	-0.0893	0.3219	0.7312	0.0144	0.5059	0.516	2.0072	-0.3959	0.0704	0.1243	-0.304	-0.889	-0.1681	0.0566	-0.7612	-0.2345	0.0426	-0.5995	-0.1681	0.0976	-0.2009	-0.2176	0.8875	-0.3401	-0.1361	-0.0439	-0.2176	-0.304	-0.0291	0.263	0.0976	-0.1047	-0.3959	-0.3219	0.1375	-0.5995	0.0704	-0.2863	-0.4941	-0.5995	0.0704	0.4436	-0.737	0.1243	0.1763	0.1635	-0.5353	-0.3219	0.1243	0.4436	0.0426	0.774	-0.1361	1.189	1.0566	-0.5146	0.3103	0.0144	0.4854	-0.2515	1.1953	-0.737	0.696	0.189	-0.5564	0.856	0.5059	0.2265	1.263	1.0144	0.263	1.0072	1.3674	0.9709	0.3785	1.3785	1.1243	0.5558	1.0072	0.6415	0.3896	0.1763	0.189	0.5361	0.926	-0.3401	-0.737	0.0286	0.1635	0.0286	0.0286	0.1243	-0.304	0.8156	-0.4941	-0.6215	-0.889	0.669	-0.2515	-0.5564	-0.0291	-0.2009	-0.811	0.111	-0.889	-0.0893	0.1506	-0.4344	-0.4941	-0.2688	0.4436	-0.4344	-0.152	1.6369	-0.3219	-0.0589	0.4222	0.0976	0.8319	-0.2863	-0.7131	-0.1203	0.2388	-0.1047	1.8797	0.6871	0.848	0.8797	-0.2863	-0.5353	2.278	-0.304	0.2265	-1.2176	-0.3585	-0.4739	-0.4344	0.4222	1.4489	-0.4941	0.2016	-0.4941	-0.0589	-0.5995	0.3448	-0.454	-0.4344	-0.889	-0.3585	1.3045	0.516	-0.3401	-0.1844	-0.4739	-0.0439	-0.1047	-0.0145	-0.5778	-0.415	-0.2009	-0.0893	0.6415	0.4751	-0.2515	-0.2515	-0.3401	-0.6897	-0.415	-0.7612	-0.1361	0.3448	0.9336	-0.2688	0.757	0.4751	0.0144	-0.3585	-1	0.3674	0.1506	0.9336	0.3103	-0.152	0.8718	0.5558	0.2141	0.4957	0.6041	-0.1681	0.4647	-0.304	-1	-0.4941	-0.454	0.4647	0.7398	0.189	-0.0893	0.6229	0.2388	1	0.3896	-0.5995	-0.2009	-0.3771	0.3219	0.111	-0.737	0.1243	0.1635	1.852	1.157	-0.2863	0.669	-0.3585	0.6599	0.1763	0.4222	0.0841	-0.1203	-0.1047	-0.2176	-0.2863	0.3561	0.4222	-0.6666	0.1635	-0.5353	-0.5778	-0.3401	-0.2009	-0.2009	0.263	-0.7612	-0.3219	0.0144	-0.415	-0.8365	0.7225	-0.3959	0.0566	-0.3771	-0.3959	0.2388	-0.3959	-0.3585	-0.3219	-0.2345	-0.5995	0.7655	-1.152	-0.5995	-1.2863	-0.4941	-0.5564	-1.2863	0.7225	-0.811	0.1506	-0.3771	-0.304	-0.2863	1.0356	-0.1203	-0.415	-0.5995	0.9336	-0.415	-0.889	0.6323	-0.3771	-0.4344	0.4751	0.2388	1.6088	-0.4739	-2	-1.0893	2.144	1.5753	-0.1047	0.1375	0.9928	-1.152	0.926	1.257	0.6508	0.111	-0.6897	-0.8365	-0.4941	-0.9159	-0.4344	-0.2009	-0.6897	0.0566	0.5558	0.0144	1.189	-0.6215	0.1763	-0.7612	1.2928	-0.2863	-0.4739	0.3896	0.8639	-0.6439	-0.2688	0.2388	0.275	-0.5564	0.0976	0.757	0.7824	0.2987	-0.2863	0.1506	-0.1681	0.433	1.5059	-0.2515	-0.6666	-1.2515	0.3103	-0.5353	0.251	-0.811	0.7312	0.251	-0.2688	0.2987	0.4436	0.6323	-0.7131	-1.0291	1.7613	0.0286	-0.5778	-0.6897	-1.152	-0.3959	-0.6439	-0.8625	-0.4344	0.4005	0.1506	-0.1681	0.5059	-1.2515	0.0426	-0.5146	-0.9159	0.3103	-0.1361	0.7312	1.6135	-0.737	-0.4344	0.111	0.7137	-0.7859	-0.074	0.433	-0.0439	0.2987	-0.3401	-0.8625	-0.3401	0.0841	-1	-2.3959	-3.6439	-0.454	-0.2009	0.0841	-0.811	0.0144	0.0566	-0.6439	1.7991	0.263	0.0566	-0.5146	-0.9714	0.2987	-2.1844	0.1506	-0.6666	0.0704	0.6323	-0.0291	0.5059	-0.3401	-0.1047	-0.5564	-0.074	-1.0589	-3.6439	0.4854	-0.4344	-0.737	0.9184	0.8718	0.669	0.3334	0.111	0.263	-0.0893	-0.2345	-0.1844	-0.2009	0.3785	-0.0589	-0.7131	0.0841	-0.2515	1.3334	-0.1844	-0.4739	0.3219	0.2265	-0.415	-0.1047	0.2869	-0.1844	0.3896	-0.7131	0.2388	-0.2863	0.6135	-0.0893	0.4436	-0.4739	1.1699	0.3103	0.4647	0.0566	0.5261	0.0566	0.0841	0.0144	-0.0589	-0.6439	0.433	0.1506	0.0976	-0.1203	-0.9159	-0.2176	-0.7612	-0.2863	-0.3959	1.4957	1.546	0.3785	-0.2176	-0.2009	0.189	-0.0291	0.5753	0.275	-0.152	-0.454	0.4222	-0.415	-0.415	0.2869	-0.5995	0.0566	-0.454	0.0566	0.9184	0.2141	-0.0439	-0.0439	0.0286	-1.3585	-0.0589	-0.6215	-0.2176	0.0704	0.4957	-0.6215	0.1763	-0.0893	-0.2863	0.5261	-0.2345	-0.1681	0.111	0.1506	0.2141	-0.1681	-0.4739	0.1506	1.5361	-0.1844	-0.0439	0.2987	0.8156	0.2016	0.0144	0.6323	2.488	-0.3585	-0.2515	-0.3401	0.669	0.2388	0.2265	-0.3401	0.9782	0.8319	0.0704	0.251	0.2265	1.0909	0.1375	0.669	0.6508	0.4854	0	-0.074	-0.1361	-0.0145	2.4854	-0.304	-0.0145	0.0286	0.3896	-0.304	-0.5564	0.0704	0.2388	0.2141	-0.074	-0.3959	0.4114	1.4114	0.2016	-0.3959	-0.2176	0.5059	1.541	-0.2009	0.3448	0.1243	1.1635	1.2987	1
